id;text_en;text_pt;sentiment
473;This is one of my favorite comedies ever. Not wanting to condone the uninspiring lifestyle of its hero, but taken for what its worth and not as trivializing alcoholism, the movie is simply a lot of fun. It tells the unlikely tale of a perpetually drunk, irresponsible 40 something bachelor named Arthur who is set to inherit a vast fortune, but only if he marries Susan, chosen because the family thinks she might make something of him. Arthur proposes, but then unwisely falls for Linda, a waitress and petty thief.Dudley Moore is perfect as Arthur, the worlds most endearing drunk, whose antics are a laugh a minute. Admittedly, Moore IS Arthur and I agree with those who can imagine no other actor in the role. The ladies of the piece are also well portrayed. Liza Minnelli sparkles as Linda, and her on screen chemistry with Moore is great. Jill Clayburgh plays Susan, the wealthy and more appropriate woman chosen for Arthur. However, this film is literally made by Sir John Gielgud, who portrays Arthurs sarcastic but moral butler, Hobson. Its obvious these two have had a great mutual affection during Hobsons longtime employment. Hobson is Arthurs best friend and purveyor of unsolicited commentary and advice. The most interesting relationship in this film is not Arthurs romance at all, but his unusual rapport with this witty and of course perpetually disapproving servant. Its the butler youll remember best long after the closing credits roll.;Esta é uma das minhas comédias favoritas de sempre. Não querendo tolerar o estilo de vida desinteressante de seu herói, mas tomado por aquilo que vale e não como banalizar o alcoolismo, o filme é simplesmente muito divertido. Conta a história improvável de um solteirão irresponsável, perpétuo, bêbado, de 40 anos, chamado Arthur, que deve herdar uma grande fortuna, mas apenas se casar com Susan, escolhido porque a família acha que ela poderia fazer alguma coisa dele. Arthur propõe, mas depois insensatamente se apaixona por Linda, uma garçonete e um ladrãozinho. Dudley Moore é perfeito como Arthur, o bêbado mais simpático do mundo, cujas palhaçadas são uma risada por minuto. É certo que Moore é Arthur e eu concordo com aqueles que não conseguem imaginar nenhum outro ator no papel. As senhoras da peça também são bem retratadas. Liza Minnelli brilha como Linda, e ela na química da tela com Moore é ótima. Jill Clayburgh interpreta Susan, a mulher rica e mais apropriada escolhida para Arthur. No entanto, este filme é literalmente feito por Sir John Gielgud, que interpreta Arthurs sarcástico, mas moral mordomo, Hobson. É óbvio que estes dois tiveram um grande afeto mútuo durante o emprego de longa data dos Hobson. Hobson é Arthurs melhor amigo e fornecedor de comentários e conselhos não solicitados. A relação mais interessante neste filme não é o romance Arthurs, mas o seu relacionamento incomum com este servo espirituoso e, claro, perpetuamente desaprovador. É o mordomo que você se lembrará melhor depois do fechamento dos créditos.;pos
474;This has been one of my favorite movies for a long time. Recently I was happy to see it on DVD which is a relief from watching the old, grainy VHS versions.I hadnt seen it in years and watched it today to find myself amazed at how well the movie stands up to time. Its one of those rare, perfect storms of comedy where great writing truly funny line after truly funny line is paired with great direction and outstanding performances all at the same time.Dudley Moore got an Oscar nomination for Arthur but lost although John Gielgud won for best supporting actor. If Moores performance in Arthur doesnt win a Best Actor Oscar -its proof that no comedic actor could ever win the title another example is Gene Wilder in Young Frankenstein.Steve Gordon crafts the film beautifully keeping true to each of the characters and the warm-hearted tone of the story. Quite simply, IMHO the movie is a rare gem. Its only sad that Steve Gordon passed away just a year after Arthur was released.Regarding the DVD that is available as of 1/2007, its so/so. Although the video quality is a leap over the old VHS copies, there is still no widescreen version available.The DVD has a few extras that are nice but its just not enough. One example is commentary from the Director stating how he greatly wished how certain deleted takes and scenes could have been included because they were hysterical, but that he had to make tough choices for a final edit. The DVD, being the perfect format to include such material, certainly should have offered it as well.This, the original Arthur, is a classic comedy that is one for the books.;Este tem sido um dos meus filmes favoritos há muito tempo. Recentemente, fiquei feliz em assisti-lo em DVD, o que é um alívio ao assistir as velhas e granuladas versões em VHS. Eu não o via há anos e assisti hoje a mim mesmo impressionado com a forma como o filme se sustenta no tempo. É uma daquelas raras e perfeitas tempestades de comédia, onde uma ótima linha de escrita verdadeiramente engraçada depois de uma linha verdadeiramente divertida é combinada com uma grande direção e performances incríveis, tudo ao mesmo tempo.Dudley Moore recebeu uma indicação ao Oscar por Arthur, mas perdeu embora John Gielgud ganhasse para melhor ator coadjuvante. Se o desempenho de Moores em Arthur não ganhar um Oscar de Melhor Ator - a prova de que nenhum ator cômico poderia ganhar o título, outro exemplo é Gene Wilder em Young Frankenstein. Steve Gordon faz o filme maravilhosamente fiel a cada um dos personagens. o tom caloroso da história. Muito simplesmente, IMHO o filme é uma jóia rara. Só é triste que Steve Gordon faleceu apenas um ano depois que Arthur foi lançado. Sobre o DVD que está disponível a partir de 1/2007, o seu então. Embora a qualidade do vídeo seja um salto sobre as antigas cópias em VHS, ainda não há uma versão widescreen disponível. O DVD tem alguns extras que são bons, mas não são suficientes. Um exemplo é o comentário do diretor dizendo como ele desejava muito como certas tomadas e cenas deletadas poderiam ter sido incluídas porque eram histéricas, mas que ele teve que fazer escolhas difíceis para uma edição final. O DVD, sendo o formato perfeito para incluir tal material, certamente deveria tê-lo oferecido também.Este, o original Arthur, é uma comédia clássica que é uma para os livros.;pos
475;I have loved this movie ever since its debut in 1981! I have lost track of how many times I have seen it! It never fails to make me laugh or cheer me up if i am feeling down. The three leads are fantastic and the script is priceless, plus how do you not get nostalgic hearing the theme song? I think I quote this movie without realizing it. I basically know the entire script, so when someone is watching it for the first time I have to hold back saying something about how funny the next line it. I cant even narrow it down, although, Sir Johns character probably gets the most memorable ones. The famous Ill alert the media when Arthur announces his intention to take a bath is still priceless, but the list is truly endless. The scenes at Arthurs soon to be fiancÃ©s fathers house are a scream, particularly his interactions with the moose. Do yourself a favour and see this movie!;Eu amei esse filme desde sua estréia em 1981! Perdi a noção de quantas vezes já vi! Nunca deixa de me fazer rir ou me animar se estou me sentindo pra baixo. As três pistas são fantásticas e o roteiro é inestimável, além de como você não fica nostálgico ouvindo a música-tema? Acho que cito este filme sem perceber. Eu basicamente conheço todo o roteiro, então quando alguém está assistindo pela primeira vez eu tenho que me segurar dizendo algo sobre como a próxima linha é engraçada. Eu não posso nem diminuí-lo, embora, o personagem de Sir Johns provavelmente seja o mais memorável. O famoso Ill alert the media quando Arthur anuncia sua intenção de tomar um banho ainda é inestimável, mas a lista é verdadeiramente interminável. As cenas em Arthurs que em breve serão a casa dos pais do noivo são um grito, particularmente suas interações com os alces. Faça um favor a si mesmo e veja este filme!;pos
476;Arthur is middle aged rich kid who drinks like a fish. Arthur does what he feels like and says whatever comes into his mind. He likes to boast about his riches and knows that he is a spoiled brat. He spends money on people he dont know and finds everything funny. Arthur must marry a high class girl to inherit a big fortune but he falls in love with a poor waitress Liza Minnelli she looks really weird.This is a damn funny film. I watched this film because a very famous Indian film Sharabee is based on the character of Arthur. Although Sharabee is definitely inspired by Arthur I think they are two different films. Arthur is just fun. Its very corny at times. There are so many fantastic one liners in the film. Its not a laugh riot but it has some fantastic moments. My favorite scene is when Arthur meets his fiancÃ©s father and he keeps talking about the moose. Duddley Moore sure has some comic timing. He is very good with words and body language. I loved the scene where he talks standing to a seated couple in the hotel about a small country and he keeps talking to husband and wife in two different directions. John Gielgud got an Oscar for this film. I dont know that actor. I dont think he did a great job but may be if I watched more of his work I may agree in future. Movie has some flat patches but not very long ones. looking forward to watch the sequel.;Arthur é um garoto rico de meia-idade que bebe como um peixe. Arthur faz o que ele sente e diz o que vem à sua mente. Ele gosta de se gabar de suas riquezas e sabe que ele é um pirralho mimado. Ele gasta dinheiro em pessoas que ele não conhece e acha tudo engraçado. Arthur deve se casar com uma garota de classe alta para herdar uma grande fortuna, mas ele se apaixona por uma pobre garçonete Liza Minnelli, ela parece realmente estranha. Este é um filme muito engraçado. Eu assisti a esse filme porque o famoso filme indiano Sharabee é baseado no personagem de Arthur. Embora Sharabee seja definitivamente inspirado por Arthur, acho que eles são dois filmes diferentes. Arthur é apenas divertido. É muito brega às vezes. Há tantos forros fantásticos no filme. Não é um motim de rir, mas tem alguns momentos fantásticos. Minha cena favorita é quando Arthur encontra o pai do noivo e ele continua falando sobre o alce. Duddley Moore certamente tem algum tempo cômico. Ele é muito bom com palavras e linguagem corporal. Eu amei a cena em que ele fala em pé para um casal sentado no hotel sobre um pequeno país e ele continua falando com marido e mulher em duas direções diferentes. John Gielgud ganhou um Oscar por este filme. Eu não conheço esse ator. Eu não acho que ele fez um ótimo trabalho, mas pode ser se eu assisti mais do seu trabalho eu posso concordar no futuro. O filme tem alguns patches planos, mas não muito longos. ansioso para assistir a sequela.;pos
477;If I wanted to dribble, Id call a nurse. Havent you had enough? ...More than enough.You got me a choo-choo.If I begin to die, please remove the cowboy hat from my head. That is not the way I wish to be remembered. Some of the wonderfully humorous, and often insightful, quotations from this charming and often insightful film. Dudley Moore is charming, lovable and rich. Sir John Gielgud is aristocratic, charming and loving...and poor. The two have a non-father/father and son relationship which defines the man whom Arthur is to become. Will he follow his heart and soul, or just his wealth? Over twenty-five years, Ive returned to this movie, with glee and amusement and joy. It is a movie to return to, time and time again, and remember what is important in life, as short as it is. Judge Miller;Se eu quisesse driblar, eu chamaria uma enfermeira. Você já teve o suficiente? ... Mais do que suficiente. Você me deu um choo-choo Se eu começar a morrer, por favor retire o chapéu de cowboy da minha cabeça. Esse não é o jeito que eu gostaria de ser lembrado. Algumas das citações maravilhosamente humorísticas e muitas vezes perspicazes deste filme encantador e muitas vezes perspicaz. Dudley Moore é encantador, amável e rico. Sir John Gielgud é aristocrático, charmoso e amoroso ... e pobre. Os dois têm uma relação de não pai / pai e filho, que define o homem a quem Artur se tornará. Ele seguirá seu coração e alma, ou apenas sua riqueza? Mais de vinte e cinco anos, voltei a este filme, com alegria, diversão e alegria. É um filme para voltar, uma e outra vez, e lembrar o que é importante na vida, tão curto como é. Juiz Miller;pos
478;My family has watched Arthur Bach stumble and stammer since the movie first came out. We have most lines memorized. I watched it two weeks ago and still get tickled at the simple humor and view-at-life that Dudley Moore portrays. Liza Minelli did a wonderful job as the side kick - though Im not her biggest fan. This movie makes me just enjoy watching movies. My favorite scene is when Arthur is visiting his fiancÃ©es house. His conversation with the butler and Susans father is side-spitting. The line from the butler, Would you care to wait in the Library followed by Arthurs reply, Yes I would, the bathroom is out of the question, is my NEWMAIL notification on my computer. Arthur is truly funny stuff!;Minha família assistiu Arthur Bach tropeçar e gaguejar desde que o filme saiu pela primeira vez. Nós temos a maioria das linhas memorizadas. Eu assisti duas semanas atrás e ainda me sinto cócega com o simples humor e a visão que Dudley Moore interpreta. Liza Minelli fez um trabalho maravilhoso como o chute lateral - embora eu não seja seu maior fã. Este filme me faz apenas curtir assistir filmes. Minha cena favorita é quando Arthur está visitando sua casa de noivos. Sua conversa com o mordomo e o pai de Susans é cuspida de lado. A linha do mordomo, Você gostaria de esperar na biblioteca, seguido por Arthurs resposta, Sim, eu, o banheiro está fora de questão, é a minha notificação NEWMAIL no meu computador. Arthur é verdadeiramente coisa engraçada !;pos
479;Im a huge classic film buff, but am just getting in to silent movies. A lot of silent films dont hold my attention, but Show People is a notable exception.Marion Davies and William Haines are simply wonderful in this picture. Davies, in particular, shows a wide range as she morphs from a giggly small town girl to a starlet who takes herself a bit too seriously.Show People is a fast paced film with a fantastic array of cameos by some of the biggest stars of the silent era. The movie captured my attention immediately and I actually forgot that it was a silent film. I know that doesnt make much sense, but thats what happened. The actors are so skilled in their craft that few dialogue cards are necessary.Show People is a perfect introduction to silent films. It is a fast paced, interesting film with two of the silent eras best stars. Add in the satire of Hollywood and Show People should be on the must see list for all classic film buffs.;Sou um grande aficionado por filmes clássicos, mas estou entrando nos filmes mudos. Muitos filmes mudos não me chamam a atenção, mas Show People é uma exceção notável. Marion Davies e William Haines são simplesmente maravilhosos nesta foto. Davies, em particular, mostra uma grande variedade enquanto ela se transforma de uma garota da pequena cidade para uma estrela que se leva um pouco a sério. Show People é um filme rápido com uma fantástica variedade de aparições de algumas das maiores estrelas do mundo. era silenciosa. O filme me chamou a atenção imediatamente e eu realmente esqueci que era um filme mudo. Eu sei que isso não faz muito sentido, mas foi o que aconteceu. Os atores são tão habilidosos em seu ofício que poucas cartas de diálogo são necessárias. Mostrar Pessoas é uma introdução perfeita aos filmes mudos. É um filme interessante e rápido, com duas das melhores estrelas das eras silenciosas. Adicionar na sátira de Hollywood e Show People deve estar na lista deve ver para todos os fãs de filmes clássicos.;pos
480;This is one of those movies that Ive seen so many times that I can quote most of it. Some of the lines in this movie are just unbeatable. I particularly enjoy watching him stumble and fall while drunk, go out to the fancy restaurant drunk and the part with the moose.I dont know how many times I have seen this sequence but its funny every time. From the moment Arthur gets to Susans Dads place to the bit with the moose, you pretty much laugh the whole time. I remember watching the out-takes regarding the bit with the moose. It went down just like Id imagined itd be like. They were all laughing so hard it was difficult for them to film it.The late Sir John Gielgud was a wonderful addition to this. His demeanor, his one-liners and the way he handled Arthur were all equally hilarious. Its always a funny moment when he whacks him over the head with his hat or tells him hes a spoiled little ____. I laugh every time I listen to the Im going to have a bath and the lines that follow.;Este é um daqueles filmes que eu já vi tantas vezes que posso citar a maior parte. Algumas das linhas deste filme são simplesmente imbatíveis. Eu particularmente gosto de vê-lo tropeçar e cair enquanto bêbado, sair para o restaurante chique bêbado e a parte com o alce.Eu não sei quantas vezes eu vi essa seqüência, mas é engraçado o tempo todo. A partir do momento em que Arthur chega ao lugar de Susans Dads com o alce, você ri o tempo todo. Eu me lembro de assistir as tomadas do pedaço de alce. Ele caiu assim como eu imaginava que seria. Eles estavam todos rindo tanto que foi difícil para eles filmarem. O falecido Sir John Gielgud foi uma adição maravilhosa a isso. Seu comportamento, sua atitude e o modo como lidava com Arthur eram igualmente hilários. É sempre um momento engraçado quando ele bate na cabeça dele com o chapéu ou diz que ele é um pouco mimado ____. Eu rio toda vez que ouço o Vou tomar banho e as falas que se seguem.;pos
481;When you see this movie you begin to realise what a drastically under-utilised asset the late Dudley Moore was. There should be a dozen movies like this in our archive.He was already top-notch talent before he went to Hollywood, both as a comedian and a musician. But mostly he is remembered for his pairing with Peter Cook, on television and in one or two indifferent British movies. Perhaps the best of these was Bedazzled. He always tended to be eclipsed by Cook, whos jealousy and meanness rifted their partnership and enabled Moore to realise his true potential in America. Arthur is the result. This is a truly splendid movie. Moores clownish comedy as a drunkard is undeniable. The script is perfectly suited to his manner with lots of hilarious, almost surreal conversational digressions. There is something so British about him that Im actually surprised he found such an appeal to American tastes. Tommy Cooper, an anarchic comedian after the same fashion tended to draw a blank. It is Moores almost childish vulnerability that is so endearing.Liza Minelli and John Guilgud tend to play straight roles against him, but still have some excellent one-liners. John Guilgud in particular delivers his with a sarcastic and acerbic authority that is a treasure to watch. He invariably steals any scene in which he features and thoroughly deserved his Oscar. Correct me if Im wrong, but he has never played any other comic role.There is a follow-up movie called Arthur 2 - On The Rocks. It never attains the same sublime levels of fun that this one reaches, but it is still rather good even so. Guilgud only gets a cameo appearance at the beginning and as a ghost. It is darker. And there is some interesting soul-searching. It will disappoint if you watch Arthur first.Hollywood seemed to loose interest in cuddly Dudley after these two outings. He eventually returned to Britain, dejected and apparently dying.But Arthur is a sample of what might have been. We can only imagine the other great movies he should have made.Yourre sadly missed, Dudley.;Quando você vê esse filme, começa a perceber que um ativo drasticamente subutilizado foi o falecido Dudley Moore. Deveria haver uma dúzia de filmes como este em nosso arquivo. Ele já era um talento de primeira linha antes de ir para Hollywood, tanto como comediante quanto como músico. Mas principalmente ele é lembrado por seu par com Peter Cook, na televisão e em um ou dois filmes britânicos indiferentes. Talvez o melhor deles tenha sido Bedazzled. Ele sempre tendeu a ser eclipsado por Cook, cujo ciúme e maldade reforçaram sua parceria e permitiram que Moore percebesse seu verdadeiro potencial na América. Arthur é o resultado. Este é um filme verdadeiramente esplêndido. A comédia clownish de Moores como um bêbado é inegável. O roteiro é perfeitamente adequado à sua maneira, com muitas digressões conversacionais hilárias e quase surreais. Há algo tão britânico sobre ele que estou realmente surpreso por ele ter encontrado tal apelo ao gosto americano. Tommy Cooper, um comediante anárquico da mesma forma, costumava desenhar um espaço em branco. É a vulnerabilidade quase infantil de Moores que é tão cativante. Liza Minelli e John Guilgud tendem a desempenhar papéis diretos contra ele, mas ainda assim têm excelentes one-liners. John Guilgud, em particular, entrega o seu com uma autoridade sarcástica e amarga que é um tesouro para assistir. Ele invariavelmente rouba qualquer cena em que ele se apresenta e merece completamente seu Oscar. Me corrija se eu estiver errado, mas ele nunca jogou nenhum outro papel cômico. Há um filme de acompanhamento chamado Arthur 2 - On The Rocks. Nunca atinge os mesmos níveis sublimes de diversão que este atinge, mas ainda é bastante bom mesmo assim. Guilgud só recebe uma aparição no começo e como um fantasma. É mais escuro. E há alguma interessante busca da alma. Ele vai decepcionar se você assistir Arthur primeiro. Hollywood parecia perder o interesse em Dudley depois dessas duas saídas. Ele finalmente retornou à Grã-Bretanha, desanimado e aparentemente morrendo. Mas Arthur é uma amostra do que poderia ter sido. Só podemos imaginar os outros grandes filmes que ele deveria ter feito. Sinto muito sua falta, Dudley.;pos
482;After seeing Arthur on TV numerous times I laughed so hard Dudley Moores role as Arthur a happy go luck drunken millionaire was hysterical but John Gielgud as his servant/ father figure Hobson was equally charming. I bought the DVD a few weeks ago and watched it, despite the passage of nearly 27 years its still as enjoyable as it ever was Liza Minnellis role as the love interest was fascinating the chemistry between the two was magic.Arthur Bach, Moore is a spoiled drunken millionaire who has a bar bill that reads like the national debt he has no desire to grow up and enjoys acting like a child. His activities are supervised by his dry English butler Hobson Gielgud it appears that nobody really cares about Arthur except for him, Arthurs father Barbour offers an ultimatum if he doesnt marry the dreadful blonde socialite Susan Johnson Eikenberry in four weeks hell cut off his sons inheritance of 750 million dollars.However Arthur meets and falls in love with Linda Marolla Minnellia young working class waitress and tie thief,now he faces a difficult decision marry for love or money. When Hobson dies Arthur finally grows up and breaks it off with Susan before the wedding, leaving him to keep both the money and his true love.Arthur is a truly enchanting romantic comedy for for everyone;Depois de ver Arthur na TV várias vezes, eu ri tanto que o papel de Dudley Moore como Arthur, um sortudo milionário bêbado, era histérico, mas John Gielgud, como sua figura paterna Hobson, era igualmente encantador. Eu comprei o DVD há algumas semanas e assisti-lo, apesar da passagem de quase 27 anos ainda é tão agradável como sempre foi o papel de Liza Minnellis como o interesse amoroso era fascinante a química entre os dois era mágica.Arthur Bach, Moore é um Milionário bêbado mimado que tem uma conta de bar que se lê como a dívida nacional, ele não tem vontade de crescer e gosta de agir como uma criança. Suas atividades são supervisionadas por seu mordomo inglês seco Hobson Gielgud parece que ninguém realmente se preocupa com Arthur, exceto para ele, Arthurs pai Barbour oferece um ultimato se ele não se casar com a terrível socialite loira Susan Johnson Eikenberry em quatro semanas inferno cortar seus filhos herança de 750 milhões de dólares.No entanto Arthur atende e se apaixona por Linda Marolla Minnellia jovem garçonete de classe trabalhadora e ladrão de gravata, agora ele enfrenta uma difícil decisão casar por amor ou dinheiro. Quando Hobson morre, Arthur finalmente cresce e rompe com Susan antes do casamento, deixando-o para manter o dinheiro e seu verdadeiro amor. Arthur é uma comédia romântica verdadeiramente encantadora para todos;pos
483;Although its most certainly politically incorrect to be entertained by a drunk, theres such a charm to Dudley Moores portrayal of lovable lush, Arthur Bach one cant help but feel for this unique and wonderful character. How can you not be entertained by that infectious laugh and giggle and utter silliness. Although Im not really a Liza Minnelli fan, she was really excellent as Linda Marolla and I couldnt picture anyone else in that role. Sir John Gielgud was the heart of the film and deserved his Oscar. The rest of the cast also excellent and that great tune Arthurs Theme, wow. Truly this was one of the Best Comedies of the 1980s. Great films get better with each viewing and that is the case with Arthur.;Embora seja certamente politicamente incorreto para ser entretido por um bêbado, há um tal charme para Dudley Moores retrato de adorável exuberante, Arthur Bach não pode deixar de sentir por este caráter único e maravilhoso. Como você não pode se divertir com aquela risada contagiante, risadinha e total tolice? Embora eu não seja realmente uma fã de Liza Minnelli, ela era realmente excelente como Linda Marolla e eu não conseguia imaginar ninguém nesse papel. Sir John Gielgud foi o coração do filme e mereceu seu Oscar. O resto do elenco também excelente e que grande sintonia Arthurs Theme, uau. Verdadeiramente esta foi uma das melhores comédias dos anos 80. Grandes filmes ficam melhores a cada exibição e esse é o caso de Arthur.;pos
484;I remember trying a few minutes of this film, Im very surprised I didnt watch all of it, from director Steve Gordon, his only film directed before dying of heart failure. Basically Arthur Bach Golden Globe winning, and Oscar nominated Dudley Moore is the happy drunk millionaire with everything he could want, a mansion, a butler Hobson Oscar and Golden Globe winning, and BAFTA nominated Sir John Gielgud, and plenty of booze. He is to inherit $750,000,000 if he marries the daughter of fellow millionaire Burt Johnson Stephen Elliott, they woman he and the family have chosen, Susan Jill Eikenberry. But instead, Arthur finds himself falling for Queens waitress Linda Marolla Golden Globe nominated Liza Minnelli, which of course is threatening the inheritance, and 3/4 of his familys fortune from father Stanford Thomas Barbour and Aunt Martha Geraldine Fitzgerald. After the death of Hobson, Arthur, on the day of the wedding, disobeys the familys wishes, but Aunt Martha still gives Arthur the inheritance to live happily ever after with true love Linda. Also starring Ted Ross as Bitterman, Barney Martin as Ralph Marolla, Anne De Salvo as Gloria - Hooker, Maurice Copeland as Uncle Peter Bach, Justine Johnston as Aunt Pearl Bach, Florence Tarlow as Mrs. Nesbitt, Marcella Lowery as Harriet - Marthas Maid, John Bentley as Perry and Peter Evans as Preston Langley - Party Guest. Moore is wonderfully funny and a little cringing as the almost always drunk millionaire, Minnelli is likable as the woman he loves, and Gielgud of course makes a great Oscar winning impression as Moores humorous humble sarcastic servant, a terrific screwball comedy. It won the Oscar for Best Song for Arthurs Theme Best That You Can Do it also won the Golden Globe it was number 79 on 100 Years, 100 Songs, and it was nominated Best Writing, Screenplay Written Directly for the Screen, it was nominated the BAFTA Anthony Asquith Award for Film Music for Burt Bacharach, and it won the Golden Globe for Best Motion Picture - Comedy/Musical. Sir John Gielgud was number 35 on The 50 Greatest British Actors, and the film was number 53 on 100 Years, 100 Laughs. Very good!;Lembro-me de tentar alguns minutos deste filme, estou muito surpreso por não ter assistido a tudo isso, do diretor Steve Gordon, seu único filme dirigido antes de morrer de insuficiência cardíaca. Basicamente, Arthur Bach ganhador do Globo de Ouro e Dudley Moore, indicado ao Oscar, é o feliz milionário bêbado com tudo que poderia querer, uma mansão, um mordomo Hobson Oscar e Golden Globe, e o indicado ao BAFTA Sir John Gielgud, e muita bebida. Ele deve herdar US $ 750.000.000 se ele se casar com a filha do colega milionário Burt Johnson Stephen Elliott, a mulher que ele e a família escolheram, Susan Jill Eikenberry. Mas em vez disso, Arthur se vê apaixonado pela garçonete do Queens, Linda Marolla, indicada ao Globo de Ouro Liza Minnelli, que obviamente está ameaçando a herança, e 3/4 da fortuna de sua família do pai Stanford Thomas Barbour e da tia Martha Geraldine Fitzgerald. Após a morte de Hobson, Arthur, no dia do casamento, desobedece aos desejos da família, mas a tia Marta ainda dá a Arthur a herança para viver feliz para sempre com amor verdadeiro, Linda. Também estrelando Ted Ross como Bitterman, Barney Martin como Ralph Marolla, Anne De Salvo como Gloria - Hooker, Maurice Copeland como o tio Peter Bach, Justine Johnston como Tia Pearl Bach, Florence Tarlow como a Sra. Nesbitt, Marcella Lowery como Harriet - Marthas Maid, John Bentley como Perry e Peter Evans como Preston Langley - Convidado da festa. Moore é maravilhosamente engraçado e um pouco encolhido como o quase sempre bêbado milionário, Minnelli é simpático como a mulher que ele ama, e Gielgud, claro, faz uma grande impressão ganhadora do Oscar como Moores humilde e humilde servente, uma comédia fantástica. Ganhou o Oscar de Melhor Canção por Arthurs Theme Melhor Que Você Pode Fazer, também ganhou o Globo de Ouro, número 79 em 100 Anos, 100 Músicas, e foi nomeado Melhor Roteiro, Roteiro Escrito Diretamente para a Tela, foi nomeou o Prêmio BAFTA Anthony Asquith de Música de Cinema para Burt Bacharach e ganhou o Globo de Ouro de Melhor Filme - Comédia / Musical. Sir John Gielgud foi o número 35 em The 50 Greatest British Actors, e o filme foi o número 53 em 100 Years, 100 Laughs. Muito bom!;pos
485;I watched this over the Christmas period, I dont know why but it reminds me of Christmas so I watched it, so there we are. Arthur is a film I watch all the way through with a big dumb smile on my face and its a mixture of special performances, great jolly music and a script crackling with wit and charm that causes it. Dudley Moore makes a character that could well be hated very easily spoiled, rich, lazy drunk who feels sorry for himself but turns him into someone you love. Liza Minelli is great as Linda Morolla a queens waitress who manages to pull off the tough/soft on the inside lady Arthur nearly gives up his world for. John Gielgud gets all the juicy lines and polishes them off with relish. I can watch Arthur again and again and it always makes me feel good, check it out if you need a lift its a lovely film.;Eu assisti isso durante o período de Natal, eu não sei porque, mas isso me lembra o Natal, então eu assisti, então lá estamos nós. Arthur é um filme que eu assisto todo o caminho com um grande sorriso estúpido no meu rosto e é uma mistura de performances especiais, grande música alegre e um roteiro crepitando com inteligência e charme que faz com que isso aconteça. Dudley Moore faz um personagem que pode ser odiado muito facilmente mimado, rico, preguiçoso e bêbado que sente pena de si mesmo, mas o transforma em alguém que você ama. Liza Minelli é ótima como Linda Morolla, uma garçonete de rainhas que consegue fazer o duro / suave na parte interna da qual Arthur quase desiste de seu mundo. John Gielgud recebe todas as linhas suculentas e polui-as com prazer. Eu posso assistir Arthur de novo e de novo e sempre me faz sentir bem, confira se você precisa de um elevador é um filme lindo.;pos
